PyLinXItemFile	record	CrLf	Tab
sampleCount	258
Variable_id4	Variable_id23	time_1	Variable_id10	TestVar_0	Variable_id11	Variable_id8
		s				
f16	f16	f16	f16	f16	f16	f16
1.59131011284	1.59131011284	4.54	0.0	0.84	0.0	0.0
1.47187544732	1.47187544732	4.56	0.0	0.84	0.0	0.0
1.4582463259	1.4582463259	4.58	0.0	0.94	0.0	0.0
1.35221474771	1.35221474771	4.6	0.0	0.94	0.0	0.0
1.25545289407	1.25545289407	4.62	0.0	0.94	0.0	0.0
1.16948675722	1.16948675722	4.64	0.0	0.94	0.0	0.0
1.0956720745	1.0956720745	4.66	0.0	0.94	0.0	0.0
1.13517294753	1.13517294753	4.68	0.0	1.04	0.0	0.0
1.0889434837	1.0889434837	4.7	0.0	1.04	0.0	0.0
1.05771274927	1.05771274927	4.72	0.0	1.04	0.0	0.0
1.04197327157	1.04197327157	4.74	0.0	1.04	0.0	0.0
1.04197327157	1.04197327157	4.76	0.0	1.04	0.0	0.0
1.15771274927	1.15771274927	4.78	0.0	1.14	0.0	0.0
1.1889434837	1.1889434837	4.8	0.0	1.14	0.0	0.0
1.23517294753	1.23517294753	4.82	0.0	1.14	0.0	0.0
1.2956720745	1.2956720745	4.84	0.0	1.14	0.0	0.0
1.36948675722	1.36948675722	4.86	0.0	1.14	0.0	0.0
1.55545289407	1.55545289407	4.88	0.0	1.24	0.0	0.0
1.65221474771	1.65221474771	4.9	0.0	1.24	0.0	0.0
1.7582463259	1.7582463259	4.92	0.0	1.24	0.0	0.0
1.87187544732	1.87187544732	4.94	0.0	1.24	0.0	0.0
1.99131011284	1.99131011284	4.96	0.0	1.24	0.0	0.0
2.21466676644	2.21466676644	4.98	0.0	1.34	0.0	0.0
2.34	2.34	5.0	0.0	1.34	0.0	0.0
2.46533323356	2.46533323356	5.02	0.0	1.34	0.0	0.0
2.58868988716	2.58868988716	5.04	0.0	1.34	0.0	0.0
2.70812455268	2.70812455268	5.06	0.0	1.34	0.0	0.0
2.9217536741	2.9217536741	5.08	0.0	1.44	0.0	0.0
3.02778525229	3.02778525229	5.1	0.0	1.44	0.0	0.0
3.12454710593	3.12454710593	5.12	0.0	1.44	0.0	0.0
3.21051324278	3.21051324278	5.14	0.0	1.44	0.0	0.0
