PyLinXItemFile	record	CrLf	Tab
sampleCount	280
Variable_id4	time_1	TestVar_0
	s	
f16	f16	f16
2.0	0.0	2.0
4.12533323356	0.02	2.12533323356
6.37402312073	0.04	2.24868988716
8.74214767341	0.06	2.36812455268
11.2239013475	0.08	2.4817536741
13.8116865998	0.1	2.58778525229
16.4962337057	0.12	2.68454710593
19.2667469485	0.14	2.77051324278
22.111074874	0.16	2.8443279255
25.0159019265	0.18	2.90482705247
27.9669584428	0.2	2.9510565163
30.9492456935	0.22	2.98228725073
33.9472724219	0.24	2.99802672843
36.9452991504	0.26	2.99802672843
39.9275864011	0.28	2.98228725073
42.8786429174	0.3	2.9510565163
45.7834699699	0.32	2.90482705247
48.6277978954	0.34	2.8443279255
51.3983111381	0.36	2.77051324278
54.0828582441	0.38	2.68454710593
56.6706434963	0.4	2.58778525229
59.1523971705	0.42	2.4817536741
61.5205217231	0.44	2.36812455268
63.7692116103	0.46	2.24868988716
65.8945448439	0.48	2.12533323356
67.8945448439	0.5	2.0
69.7692116103	0.52	1.87466676644
71.5205217231	0.54	1.75131011284
73.1523971705	0.56	1.63187544732
74.6706434963	0.58	1.5182463259
76.0828582441	0.6	1.41221474771
77.3983111381	0.62	1.31545289407
78.6277978954	0.64	1.22948675722
79.7834699699	0.66	1.1556720745
80.8786429174	0.68	1.09517294753
81.9275864011	0.7	1.0489434837
82.9452991504	0.72	1.01771274927
83.9472724219	0.74	1.00197327157
84.9492456935	0.76	1.00197327157
85.9669584428	0.78	1.01771274927
87.0159019265	0.8	1.0489434837
88.111074874	0.82	1.09517294753
89.2667469485	0.84	1.1556720745
90.4962337057	0.86	1.22948675722
91.8116865998	0.88	1.31545289407
93.2239013475	0.9	1.41221474771
94.7421476734	0.92	1.5182463259
96.3740231207	0.94	1.63187544732
98.1253332336	0.96	1.75131011284
100.0	0.98	1.87466676644
102.0	1.0	2.0
104.125333234	1.02	2.12533323356
106.374023121	1.04	2.24868988716
108.742147673	1.06	2.36812455268
111.223901348	1.08	2.4817536741
113.8116866	1.1	2.58778525229
116.496233706	1.12	2.68454710593
119.266746949	1.14	2.77051324278
122.111074874	1.16	2.8443279255
125.015901926	1.18	2.90482705247
127.966958443	1.2	2.9510565163
130.949245694	1.22	2.98228725073
133.947272422	1.24	2.99802672843
136.94529915	1.26	2.99802672843
139.927586401	1.28	2.98228725073
142.878642917	1.3	2.9510565163
145.78346997	1.32	2.90482705247
148.627797895	1.34	2.8443279255
151.398311138	1.36	2.77051324278
154.082858244	1.38	2.68454710593
156.670643496	1.4	2.58778525229
159.15239717	1.42	2.4817536741
161.520521723	1.44	2.36812455268
163.76921161	1.46	2.24868988716
165.894544844	1.48	2.12533323356
167.894544844	1.5	2.0
169.76921161	1.52	1.87466676644
171.520521723	1.54	1.75131011284
173.15239717	1.56	1.63187544732
174.670643496	1.58	1.5182463259
176.082858244	1.6	1.41221474771
177.398311138	1.62	1.31545289407
178.627797895	1.64	1.22948675722
179.78346997	1.66	1.1556720745
180.878642917	1.68	1.09517294753
181.927586401	1.7	1.0489434837
182.94529915	1.72	1.01771274927
183.947272422	1.74	1.00197327157
184.949245694	1.76	1.00197327157
185.966958443	1.78	1.01771274927
187.015901926	1.8	1.0489434837
188.111074874	1.82	1.09517294753
189.266746949	1.84	1.1556720745
190.496233706	1.86	1.22948675722
191.8116866	1.88	1.31545289407
193.223901348	1.9	1.41221474771
194.742147673	1.92	1.5182463259
196.374023121	1.94	1.63187544732
198.125333234	1.96	1.75131011284
200.0	1.98	1.87466676644
202.0	2.0	2.0
204.125333234	2.02	2.12533323356
206.374023121	2.04	2.24868988716
208.742147673	2.06	2.36812455268
211.223901348	2.08	2.4817536741
213.8116866	2.1	2.58778525229
216.496233706	2.12	2.68454710593
219.266746949	2.14	2.77051324278
222.111074874	2.16	2.8443279255
225.015901926	2.18	2.90482705247
227.966958443	2.2	2.9510565163
230.949245694	2.22	2.98228725073
233.947272422	2.24	2.99802672843
236.94529915	2.26	2.99802672843
239.927586401	2.28	2.98228725073
242.878642917	2.3	2.9510565163
245.78346997	2.32	2.90482705247
248.627797895	2.34	2.8443279255
251.398311138	2.36	2.77051324278
254.082858244	2.38	2.68454710593
256.670643496	2.4	2.58778525229
259.15239717	2.42	2.4817536741
261.520521723	2.44	2.36812455268
263.76921161	2.46	2.24868988716
265.894544844	2.48	2.12533323356
267.894544844	2.5	2.0
269.76921161	2.52	1.87466676644
271.520521723	2.54	1.75131011284
273.15239717	2.56	1.63187544732
274.670643496	2.58	1.5182463259
276.082858244	2.6	1.41221474771
277.398311138	2.62	1.31545289407
278.627797895	2.64	1.22948675722
279.78346997	2.66	1.1556720745
280.878642917	2.68	1.09517294753
281.927586401	2.7	1.0489434837
282.94529915	2.72	1.01771274927
283.947272422	2.74	1.00197327157
284.949245694	2.76	1.00197327157
285.966958443	2.78	1.01771274927
287.015901926	2.8	1.0489434837
288.111074874	2.82	1.09517294753
289.266746949	2.84	1.1556720745
290.496233706	2.86	1.22948675722
291.8116866	2.88	1.31545289407
293.223901348	2.9	1.41221474771
294.742147673	2.92	1.5182463259
296.374023121	2.94	1.63187544732
298.125333234	2.96	1.75131011284
300.0	2.98	1.87466676644
302.0	3.0	2.0
304.125333234	3.02	2.12533323356
306.374023121	3.04	2.24868988716
308.742147673	3.06	2.36812455268
311.223901348	3.08	2.4817536741
313.8116866	3.1	2.58778525229
316.496233706	3.12	2.68454710593
319.266746949	3.14	2.77051324278
322.111074874	3.16	2.8443279255
325.015901926	3.18	2.90482705247
327.966958443	3.2	2.9510565163
330.949245694	3.22	2.98228725073
333.947272422	3.24	2.99802672843
336.94529915	3.26	2.99802672843
339.927586401	3.28	2.98228725073
342.878642917	3.3	2.9510565163
345.78346997	3.32	2.90482705247
348.627797895	3.34	2.8443279255
351.398311138	3.36	2.77051324278
354.082858244	3.38	2.68454710593
356.670643496	3.4	2.58778525229
359.15239717	3.42	2.4817536741
361.520521723	3.44	2.36812455268
363.76921161	3.46	2.24868988716
365.894544844	3.48	2.12533323356
367.894544844	3.5	2.0
369.76921161	3.52	1.87466676644
371.520521723	3.54	1.75131011284
373.15239717	3.56	1.63187544732
374.670643496	3.58	1.5182463259
376.082858244	3.6	1.41221474771
377.398311138	3.62	1.31545289407
378.627797895	3.64	1.22948675722
379.78346997	3.66	1.1556720745
380.878642917	3.68	1.09517294753
381.927586401	3.7	1.0489434837
382.94529915	3.72	1.01771274927
383.947272422	3.74	1.00197327157
384.949245694	3.76	1.00197327157
385.966958443	3.78	1.01771274927
387.015901926	3.8	1.0489434837
388.111074874	3.82	1.09517294753
389.266746949	3.84	1.1556720745
390.496233706	3.86	1.22948675722
391.8116866	3.88	1.31545289407
393.223901348	3.9	1.41221474771
394.742147673	3.92	1.5182463259
396.374023121	3.94	1.63187544732
398.125333234	3.96	1.75131011284
400.0	3.98	1.87466676644
402.0	4.0	2.0
404.125333234	4.02	2.12533323356
406.374023121	4.04	2.24868988716
408.742147673	4.06	2.36812455268
411.223901348	4.08	2.4817536741
413.8116866	4.1	2.58778525229
416.496233706	4.12	2.68454710593
419.266746949	4.14	2.77051324278
422.111074874	4.16	2.8443279255
425.015901926	4.18	2.90482705247
427.966958443	4.2	2.9510565163
430.949245694	4.22	2.98228725073
433.947272422	4.24	2.99802672843
436.94529915	4.26	2.99802672843
439.927586401	4.28	2.98228725073
442.878642917	4.3	2.9510565163
445.78346997	4.32	2.90482705247
448.627797895	4.34	2.8443279255
451.398311138	4.36	2.77051324278
454.082858244	4.38	2.68454710593
456.670643496	4.4	2.58778525229
459.15239717	4.42	2.4817536741
461.520521723	4.44	2.36812455268
463.76921161	4.46	2.24868988716
465.894544844	4.48	2.12533323356
467.894544844	4.5	2.0
469.76921161	4.52	1.87466676644
471.520521723	4.54	1.75131011284
473.15239717	4.56	1.63187544732
474.670643496	4.58	1.5182463259
476.082858244	4.6	1.41221474771
477.398311138	4.62	1.31545289407
478.627797895	4.64	1.22948675722
479.78346997	4.66	1.1556720745
480.878642917	4.68	1.09517294753
481.927586401	4.7	1.0489434837
482.94529915	4.72	1.01771274927
483.947272422	4.74	1.00197327157
484.949245694	4.76	1.00197327157
485.966958443	4.78	1.01771274927
487.015901926	4.8	1.0489434837
488.111074874	4.82	1.09517294753
489.266746949	4.84	1.1556720745
490.496233706	4.86	1.22948675722
491.8116866	4.88	1.31545289407
493.223901348	4.9	1.41221474771
494.742147673	4.92	1.5182463259
496.374023121	4.94	1.63187544732
498.125333234	4.96	1.75131011284
500.0	4.98	1.87466676644
502.0	5.0	2.0
504.125333234	5.02	2.12533323356
506.374023121	5.04	2.24868988716
508.742147673	5.06	2.36812455268
511.223901348	5.08	2.4817536741
513.8116866	5.1	2.58778525229
516.496233706	5.12	2.68454710593
519.266746949	5.14	2.77051324278
